"ScientificName","CommonName","Name","SHAPE_Area","SHAPE_Leng","Year","nOcc"
"Sitta carolinensis","White-breasted Nuthatch","Waterdown Woods",1201421.16413869,13099.893366282,"2017",3
"Sitta carolinensis","White-breasted Nuthatch","Waterdown Woods",1201421.16413869,13099.893366282,"2018",4
"Sitta carolinensis","White-breasted Nuthatch","Waterdown Woods",1201421.16413869,13099.893366282,"2019",2
"Sitta carolinensis","White-breasted Nuthatch","Wildflower Woods",97132.6676132623,1433.85301091368,"2012",1
"Sitta carolinensis","White-breasted Nuthatch","Wildflower Woods",97132.6676132623,1433.85301091368,"2016",1
"Sium suave","Water-parsnip","Crawford Lake",3533574.91668159,15716.7101569121,"",1
"Sium suave","Water-parsnip","Crawford Lake",3533574.91668159,15716.7101569121,"1980",2
"Sium suave","Water-parsnip","Crawford Lake",3533574.91668159,15716.7101569121,"2003",4
"Sium suave","Water-parsnip","Crawford Lake",3533574.91668159,15716.7101569121,"2006",2
"Sium suave","Water-parsnip","Crawford Lake",3533574.91668159,15716.7101569121,"2019",1
"Sium suave","Water-parsnip","Glenorchy",4044995.26730957,34661.1897742475,"2008",1
"Sium suave","Water-parsnip","Hilton Falls",6554966.97885713,21467.8635752883,"1979",1
"Sium suave","Water-parsnip","Hilton Falls",6554966.97885713,21467.8635752883,"1982",1
"Sium suave","Water-parsnip","Hilton Falls",6554966.97885713,21467.8635752883,"2009",3
"Sium suave","Water-parsnip","Hilton Falls",6554966.97885713,21467.8635752883,"2010",2
"Sium suave","Water-parsnip","Kelso",4595864.23228718,19903.4650662131,"",1
"Sium suave","Water-parsnip","Kelso",4595864.23228718,19903.4650662131,"2010",1
"Sium suave","Water-parsnip","Kelso",4595864.23228718,19903.4650662131,"2011",1
"Sium suave","Water-parsnip","Kiwanis",412201.80317718,2596.28369485983,"2010",2
"Sium suave","Water-parsnip","Moffat-Badenoch Swamp",1605223.23117661,10018.3092689198,"2007",3
"Sium suave","Water-parsnip","Mountsberg",5567478.30542113,26113.8638965324,"1980",3
"Sium suave","Water-parsnip","Mountsberg",5567478.30542113,26113.8638965324,"2005",3
"Sium suave","Water-parsnip","Mountsberg",5567478.30542113,26113.8638965324,"2017",10
"Sium suave","Water-parsnip","Paiement",115533.050342404,1588.62169701103,"2012",1
"Sium suave","Water-parsnip","Rattlesnake Point",3134841.54723394,17343.8762811828,"",1
"Sium suave","Water-parsnip","Robert Edmondson",309578.771140501,2556.27669523835,"1980",1
"Sium suave","Water-parsnip","Robert Edmondson",309578.771140501,2556.27669523835,"1992",1
"Sium suave","Water-parsnip","Shanahan",685139.918946232,3958.93150142607,"1980",2
"Smilax","","Crawford Lake",3533574.91668159,15716.7101569121,"2003",2
"Smilax","","Hilton Falls",6554966.97885713,21467.8635752883,"2009",1
"Smilax herbacea","Carrion-flower","Andrusyshyn",75074.5303411785,1220.93200693381,"2019",1
"Smilax herbacea","Carrion-flower","Clappison Woods",855145.068523948,9861.804672706,"",1
"Smilax herbacea","Carrion-flower","Crawford Lake",3533574.91668159,15716.7101569121,"",2
"Smilax herbacea","Carrion-flower","Crawford Lake",3533574.91668159,15716.7101569121,"1979",2
"Smilax herbacea","Carrion-flower","Crawford Lake",3533574.91668159,15716.7101569121,"1980",2
"Smilax herbacea","Carrion-flower","Crawford Lake",3533574.91668159,15716.7101569121,"2003",2
"Smilax herbacea","Carrion-flower","Crawford Lake",3533574.91668159,15716.7101569121,"2006",6
"Smilax herbacea","Carrion-flower","Esquesing",152311.252096643,1621.70962808104,"1979",1
"Smilax herbacea","Carrion-flower","Glenorchy",4044995.26730957,34661.1897742475,"2008",7
"Smilax herbacea","Carrion-flower","Hilton Falls",6554966.97885713,21467.8635752883,"1979",5
"Smilax herbacea","Carrion-flower","Hilton Falls",6554966.97885713,21467.8635752883,"2008",1
"Smilax herbacea","Carrion-flower","Hilton Falls",6554966.97885713,21467.8635752883,"2009",14
"Smilax herbacea","Carrion-flower","Kelso",4595864.23228718,19903.4650662131,"",1
"Smilax herbacea","Carrion-flower","Kelso",4595864.23228718,19903.4650662131,"1979",2
"Smilax herbacea","Carrion-flower","Kelso",4595864.23228718,19903.4650662131,"1999",1
"Smilax herbacea","Carrion-flower","Kelso",4595864.23228718,19903.4650662131,"2006",4
"Smilax herbacea","Carrion-flower","Kelso",4595864.23228718,19903.4650662131,"2010",1
"Smilax herbacea","Carrion-flower","Kerncliff",373252.326825636,5574.40512960949,"2000",1
"Smilax herbacea","Carrion-flower","Moffat-Badenoch Swamp",1605223.23117661,10018.3092689198,"",1
"Smilax herbacea","Carrion-flower","Mount Nemo",2041112.44435219,17672.052464976,"2003",2
"Smilax herbacea","Carrion-flower","Mountsberg",5567478.30542113,26113.8638965324,"1980",3
"Smilax herbacea","Carrion-flower","Ontario Heritage Trust",875000.926808534,10204.5181470079,"2018",1
"Smilax herbacea","Carrion-flower","Paiement",115533.050342404,1588.62169701103,"2012",1
"Smilax herbacea","Carrion-flower","Rattlesnake Point",3134841.54723394,17343.8762811828,"",1
"Smilax herbacea","Carrion-flower","Rattlesnake Point",3134841.54723394,17343.8762811828,"1997",1
"Smilax herbacea","Carrion-flower","Rattlesnake Point",3134841.54723394,17343.8762811828,"2006",3
"Smilax herbacea","Carrion-flower","Rattlesnake Point",3134841.54723394,17343.8762811828,"2016",1
"Smilax herbacea","Carrion-flower","Robert Edmondson",309578.771140501,2556.27669523835,"1980",1
"Smilax herbacea","Carrion-flower","Shanahan",685139.918946232,3958.93150142607,"1980",1
"Smilax herbacea","Carrion-flower","Shanahan",685139.918946232,3958.93150142607,"2003",1
"Smilax herbacea","Carrion-flower","Tirion",201397.597452191,1963.85244232389,"1980",1
"Smilax herbacea","Carrion-flower","Tirion",201397.597452191,1963.85244232389,"2001",1
"Smilax herbacea","Carrion-flower","Waterdown Woods",1201421.16413869,13099.893366282,"2006",3
"Smilax herbacea","Carrion-flower","Waterdown Woods",1201421.16413869,13099.893366282,"2013",1
"Smilax tamnoides","Bristly Greenbrier","Clappison Woods",855145.068523948,9861.804672706,"",1
"Smilax tamnoides","Bristly Greenbrier","Crawford Lake",3533574.91668159,15716.7101569121,"2003",1
"Smilax tamnoides","Bristly Greenbrier","Glenorchy",4044995.26730957,34661.1897742475,"2008",1
"Smilax tamnoides","Bristly Greenbrier","Hilton Falls",6554966.97885713,21467.8635752883,"1996",1
"Smilax tamnoides","Bristly Greenbrier","Hilton Falls",6554966.97885713,21467.8635752883,"2009",3
"Smilax tamnoides","Bristly Greenbrier","Hilton Falls",6554966.97885713,21467.8635752883,"2010",1
"Smilax tamnoides","Bristly Greenbrier","Moffat-Badenoch Swamp",1605223.23117661,10018.3092689198,"",1
"Smilax tamnoides","Bristly Greenbrier","Moffat-Badenoch Swamp",1605223.23117661,10018.3092689198,"1980",1
"Smilax tamnoides","Bristly Greenbrier","Moffat-Badenoch Swamp",1605223.23117661,10018.3092689198,"2007",1
"Smilax tamnoides","Bristly Greenbrier","Mount Nemo",2041112.44435219,17672.052464976,"2018",1
"Smilax tamnoides","Bristly Greenbrier","Rattlesnake Point",3134841.54723394,17343.8762811828,"",1
"Smilax tamnoides","Bristly Greenbrier","Shanahan",685139.918946232,3958.93150142607,"1980",1
"Smilax tamnoides","Bristly Greenbrier","Tirion",201397.597452191,1963.85244232389,"2001",1
"Smilax tamnoides","Bristly Greenbrier","Waterdown Woods",1201421.16413869,13099.893366282,"2017",1
"Solanum dulcamara","Climbing Nightshade","Andrusyshyn",75074.5303411785,1220.93200693381,"2019",8
"Solanum dulcamara","Climbing Nightshade","Campbellville",12916.5156852148,978.174518720649,"1992",1
"Solanum dulcamara","Climbing Nightshade","Carlisle",277636.790022102,7975.47568890442,"1992",1
"Solanum dulcamara","Climbing Nightshade","Clappison Woods",855145.068523948,9861.804672706,"",1
"Solanum dulcamara","Climbing Nightshade","Crawford Lake",3533574.91668159,15716.7101569121,"",1
"Solanum dulcamara","Climbing Nightshade","Crawford Lake",3533574.91668159,15716.7101569121,"1979",5
"Solanum dulcamara","Climbing Nightshade","Crawford Lake",3533574.91668159,15716.7101569121,"1980",9
"Solanum dulcamara","Climbing Nightshade","Crawford Lake",3533574.91668159,15716.7101569121,"2003",14
"Solanum dulcamara","Climbing Nightshade","Crawford Lake",3533574.91668159,15716.7101569121,"2004",5
"Solanum dulcamara","Climbing Nightshade","Crawford Lake",3533574.91668159,15716.7101569121,"2006",17
"Solanum dulcamara","Climbing Nightshade","Crawford Lake",3533574.91668159,15716.7101569121,"2019",1
"Solanum dulcamara","Climbing Nightshade","Esquesing",152311.252096643,1621.70962808104,"1979",2
"Solanum dulcamara","Climbing Nightshade","Fuciarelli",602087.518838103,4867.30886389154,"1992",1
"Solanum dulcamara","Climbing Nightshade","Glenorchy",4044995.26730957,34661.1897742475,"2002",2
"Solanum dulcamara","Climbing Nightshade","Glenorchy",4044995.26730957,34661.1897742475,"2008",7
"Solanum dulcamara","Climbing Nightshade","Glenorchy",4044995.26730957,34661.1897742475,"2013",1
"Solanum dulcamara","Climbing Nightshade","Grindstone Creek",637958.309721377,6179.08721992977,"2006",1
"Solanum dulcamara","Climbing Nightshade","Hilton Falls",6554966.97885713,21467.8635752883,"1979",12
"Solanum dulcamara","Climbing Nightshade","Hilton Falls",6554966.97885713,21467.8635752883,"1980",3
"Solanum dulcamara","Climbing Nightshade","Hilton Falls",6554966.97885713,21467.8635752883,"1996",1
"Solanum dulcamara","Climbing Nightshade","Hilton Falls",6554966.97885713,21467.8635752883,"2008",2
"Solanum dulcamara","Climbing Nightshade","Hilton Falls",6554966.97885713,21467.8635752883,"2009",19
"Solanum dulcamara","Climbing Nightshade","Hilton Falls",6554966.97885713,21467.8635752883,"2010",7
"Solanum dulcamara","Climbing Nightshade","Kelso",4595864.23228718,19903.4650662131,"",1
"Solanum dulcamara","Climbing Nightshade","Kelso",4595864.23228718,19903.4650662131,"1979",5
"Solanum dulcamara","Climbing Nightshade","Kelso",4595864.23228718,19903.4650662131,"2006",6
"Solanum dulcamara","Climbing Nightshade","Kelso",4595864.23228718,19903.4650662131,"2010",26
"Solanum dulcamara","Climbing Nightshade","Kelso",4595864.23228718,19903.4650662131,"2011",13
"Solanum dulcamara","Climbing Nightshade","Kerncliff",373252.326825636,5574.40512960949,"2006",2
"Solanum dulcamara","Climbing Nightshade","Kilbride",1262241.86645545,10405.2284448954,"1980",4
"Solanum dulcamara","Climbing Nightshade","Kiwanis",412201.80317718,2596.28369485983,"1980",6
"Solanum dulcamara","Climbing Nightshade","Kiwanis",412201.80317718,2596.28369485983,"2010",5
"Solanum dulcamara","Climbing Nightshade","Moffat-Badenoch Swamp",1605223.23117661,10018.3092689198,"1980",4
"Solanum dulcamara","Climbing Nightshade","Moffat-Badenoch Swamp",1605223.23117661,10018.3092689198,"2007",9
"Solanum dulcamara","Climbing Nightshade","Mount Nemo",2041112.44435219,17672.052464976,"1980",2
"Solanum dulcamara","Climbing Nightshade","Mount Nemo",2041112.44435219,17672.052464976,"2003",3
"Solanum dulcamara","Climbing Nightshade","Mountsberg",5567478.30542113,26113.8638965324,"1980",4
"Solanum dulcamara","Climbing Nightshade","Mountsberg",5567478.30542113,26113.8638965324,"2013",1
"Solanum dulcamara","Climbing Nightshade","Mountsberg",5567478.30542113,26113.8638965324,"2017",9
"Solanum dulcamara","Climbing Nightshade","Ontario Heritage Trust",875000.926808534,10204.5181470079,"1979",1
"Solanum dulcamara","Climbing Nightshade","Ontario Heritage Trust",875000.926808534,10204.5181470079,"2018",1
"Solanum dulcamara","Climbing Nightshade","Paiement",115533.050342404,1588.62169701103,"2012",3
"Solanum dulcamara","Climbing Nightshade","Plaikner",223643.259934607,2114.13619646547,"2019",4
"Solanum dulcamara","Climbing Nightshade","Rattlesnake Point",3134841.54723394,17343.8762811828,"",1
"Solanum dulcamara","Climbing Nightshade","Rattlesnake Point",3134841.54723394,17343.8762811828,"1948",2
"Solanum dulcamara","Climbing Nightshade","Rattlesnake Point",3134841.54723394,17343.8762811828,"1997",1
"Solanum dulcamara","Climbing Nightshade","Rattlesnake Point",3134841.54723394,17343.8762811828,"2006",1
"Solanum dulcamara","Climbing Nightshade","Rattlesnake Point",3134841.54723394,17343.8762811828,"2007",1
"Solanum dulcamara","Climbing Nightshade","Rattlesnake Point",3134841.54723394,17343.8762811828,"2016",1
"Solanum dulcamara","Climbing Nightshade","Robert Edmondson",309578.771140501,2556.27669523835,"1980",5
"Solanum dulcamara","Climbing Nightshade","Robert Edmondson",309578.771140501,2556.27669523835,"1992",1
"Solanum dulcamara","Climbing Nightshade","Shanahan",685139.918946232,3958.93150142607,"2003",10
"Solanum dulcamara","Climbing Nightshade","Speyside",261658.286859765,2675.93948459162,"1997",1
"Solanum dulcamara","Climbing Nightshade","Tirion",201397.597452191,1963.85244232389,"1980",1
"Solanum dulcamara","Climbing Nightshade","Waterdown Woods",1201421.16413869,13099.893366282,"2006",5
"Solanum dulcamara","Climbing Nightshade","Waterdown Woods",1201421.16413869,13099.893366282,"2013",1
"Solanum nigrum","Black Nightshade","Crawford Lake",3533574.91668159,15716.7101569121,"2006",1
"Solanum nigrum","Black Nightshade","Crawford Lake",3533574.91668159,15716.7101569121,"2009",3
"Solanum nigrum","Black Nightshade","Glenorchy",4044995.26730957,34661.1897742475,"2008",1
"Solanum nigrum","Black Nightshade","Kelso",4595864.23228718,19903.4650662131,"",1
"Solanum nigrum","Black Nightshade","Mountsberg",5567478.30542113,26113.8638965324,"1980",1
"Solanum ptychanthum","Eastern Black Nightshade","Hilton Falls",6554966.97885713,21467.8635752883,"2008",1
"Solanum ptychanthum","Eastern Black Nightshade","Ontario Heritage Trust",875000.926808534,10204.5181470079,"2014",1
"Solidago","Goldenrod species","Crawford Lake",3533574.91668159,15716.7101569121,"1979",3
"Solidago","Goldenrod species","Crawford Lake",3533574.91668159,15716.7101569121,"2003",7
"Solidago","Goldenrod species","Crawford Lake",3533574.91668159,15716.7101569121,"2006",15
"Solidago","Goldenrod species","Crawford Lake",3533574.91668159,15716.7101569121,"2009",3
"Solidago","Goldenrod species","Esquesing",152311.252096643,1621.70962808104,"1979",1
"Solidago","Goldenrod species","Glenorchy",4044995.26730957,34661.1897742475,"2007",1
"Solidago","Goldenrod species","Glenorchy",4044995.26730957,34661.1897742475,"2008",42
"Solidago","Goldenrod species","Grindstone Creek",637958.309721377,6179.08721992977,"2006",3
"Solidago","Goldenrod species","Hilton Falls",6554966.97885713,21467.8635752883,"1979",18
"Solidago","Goldenrod species","Hilton Falls",6554966.97885713,21467.8635752883,"2008",4
"Solidago","Goldenrod species","Hilton Falls",6554966.97885713,21467.8635752883,"2009",36
"Solidago","Goldenrod species","Hilton Falls",6554966.97885713,21467.8635752883,"2010",15
"Solidago","Goldenrod species","Kelso",4595864.23228718,19903.4650662131,"1979",2
"Solidago","Goldenrod species","Kelso",4595864.23228718,19903.4650662131,"2006",21
"Solidago","Goldenrod species","Kelso",4595864.23228718,19903.4650662131,"2010",47
"Solidago","Goldenrod species","Kelso",4595864.23228718,19903.4650662131,"2011",24
"Solidago","Goldenrod species","Kerncliff",373252.326825636,5574.40512960949,"2006",4
"Solidago","Goldenrod species","Kiwanis",412201.80317718,2596.28369485983,"2010",8
"Solidago","Goldenrod species","Moffat-Badenoch Swamp",1605223.23117661,10018.3092689198,"1980",2
"Solidago","Goldenrod species","Moffat-Badenoch Swamp",1605223.23117661,10018.3092689198,"2007",18
"Solidago","Goldenrod species","Morrison-Wedgewood",221411.46388788,9606.69071761443,"2010",1
"Solidago","Goldenrod species","Mount Nemo",2041112.44435219,17672.052464976,"2003",1
"Solidago","Goldenrod species","Mount Nemo",2041112.44435219,17672.052464976,"2008",15
"Solidago","Goldenrod species","Mountsberg",5567478.30542113,26113.8638965324,"1980",2
"Solidago","Goldenrod species","Mountsberg",5567478.30542113,26113.8638965324,"2017",21
"Solidago","Goldenrod species","Paiement",115533.050342404,1588.62169701103,"2012",1
"Solidago","Goldenrod species","Plaikner",223643.259934607,2114.13619646547,"2019",1
"Solidago","Goldenrod species","Rattlesnake Point",3134841.54723394,17343.8762811828,"2006",2
"Solidago","Goldenrod species","Rattlesnake Point",3134841.54723394,17343.8762811828,"2007",4
"Solidago","Goldenrod species","Rattlesnake Point",3134841.54723394,17343.8762811828,"2009",4
"Solidago","Goldenrod species","Robert Edmondson",309578.771140501,2556.27669523835,"1980",2
"Solidago","Goldenrod species","Shanahan",685139.918946232,3958.93150142607,"1980",1
"Solidago","Goldenrod species","Shanahan",685139.918946232,3958.93150142607,"2003",2
"Solidago","Goldenrod species","Tirion",201397.597452191,1963.85244232389,"1980",1
"Solidago","Goldenrod species","Waterdown Woods",1201421.16413869,13099.893366282,"2006",12
"Solidago altissima","Tall Goldenrod","Clappison Woods",855145.068523948,9861.804672706,"",1
"Solidago altissima","Tall Goldenrod","Crawford Lake",3533574.91668159,15716.7101569121,"",1
"Solidago altissima","Tall Goldenrod","Crawford Lake",3533574.91668159,15716.7101569121,"2004",1
